단어,빈도,category
우리가,0.30057187056303697,혼술혼밥
남을,0.29762694860807454,혼술혼밥
하늘은,0.29762694860807454,혼술혼밥
데려가는지,0.29762694860807454,혼술혼밥
착하기만,0.29762694860807454,혼술혼밥
이런걸,0.2974959271223467,혼술혼밥
같은데,0.297169889619617,혼술혼밥
것을,0.2967867445483536,혼술혼밥
사람이,0.2962896868254221,혼술혼밥
나만,0.29469732623363887,혼술혼밥
가끔,0.29459255425676656,혼술혼밥
처음,0.2932189017128464,혼술혼밥
모르겠지만,0.29298088942957196,혼술혼밥
피는데,0.2927677687171285,혼술혼밥
뿐인데,0.29186068017513767,혼술혼밥
때문에,0.29178041140631883,혼술혼밥
우리는,0.29158557710061805,혼술혼밥
않았던,0.2909267292307753,혼술혼밥
답이,0.2909267292307753,혼술혼밥
잡지,0.2909267292307753,혼술혼밥
생각에,0.29083133403221517,혼술혼밥
곳을,0.2906575730354055,혼술혼밥
없었어,0.2897674250842973,혼술혼밥
따라,0.28875507630577407,혼술혼밥
준비를,0.2868463580912478,혼술혼밥
벌써,0.2868463580912478,혼술혼밥
그래,0.2868022225016373,혼술혼밥
이름은,0.28480068489172355,혼술혼밥
그대는,0.284407975918244,혼술혼밥
송곳닐,0.2838607548946436,혼술혼밥
바라본다,0.2838607548946436,혼술혼밥
넣은,0.2838607548946436,혼술혼밥
꽁꽁,0.2838607548946436,혼술혼밥
꼰다,0.2838607548946436,혼술혼밥
박아,0.2838607548946436,혼술혼밥
휘감아,0.2838607548946436,혼술혼밥
다가온다,0.2838607548946436,혼술혼밥
먹일,0.2838607548946436,혼술혼밥
다음,0.2838607548946436,혼술혼밥
있을,0.28280808122790124,혼술혼밥
너무나,0.2826114703123612,혼술혼밥
얼굴,0.27736465259979076,혼술혼밥
척,0.2755544427628897,혼술혼밥
거,0.27538512147998956,혼술혼밥
닦아주고파,0.2743244002520477,혼술혼밥
묻지마,0.2724324131031017,혼술혼밥
사랑한다는,0.27209376586315315,혼술혼밥
뿐,0.27133214771434927,혼술혼밥
멈추라고,0.27133214771434927,혼술혼밥
거짓말이라도,0.27024601023338,혼술혼밥
그대도,0.27024601023338,혼술혼밥
멀어져도,0.27024601023338,혼술혼밥
어떡하죠,0.27024601023338,혼술혼밥
해줘요,0.27024601023338,혼술혼밥
알아,0.2693691796790799,혼술혼밥
여길,0.2690921805094794,혼술혼밥
떠,0.2690921805094794,혼술혼밥
아파,0.2686600126760989,혼술혼밥
보면서,0.26856860484791484,혼술혼밥
놓아줘,0.2685420979391121,혼술혼밥
없게,0.26724376612561196,혼술혼밥
기다려,0.2672198084690741,혼술혼밥
눈에,0.2669440129830097,혼술혼밥
눈으로,0.2625714475890288,혼술혼밥
바보처럼,0.2614235491825325,혼술혼밥
매일,0.2612349140948277,혼술혼밥
보는,0.2598063197481009,혼술혼밥
취한,0.25954815859360725,혼술혼밥
변하지,0.258386542238956,혼술혼밥
돌아가,0.25775025177082445,혼술혼밥
어떻게든,0.25682766935197193,혼술혼밥
힘이,0.2559360787797524,혼술혼밥
못해,0.25534172400376576,혼술혼밥
사람들,0.254366804635306,혼술혼밥
때문이야,0.25424863058175146,혼술혼밥
만날,0.2533287779251764,혼술혼밥
안,0.25309226912783983,혼술혼밥
생각해,0.25218756956851274,혼술혼밥
이별은,0.25218756956851274,혼술혼밥
함께,0.2517928693453879,혼술혼밥
마치,0.25042560226012556,혼술혼밥
나인데,0.24978247901098288,혼술혼밥
잊지,0.24965889356817725,혼술혼밥
만나,0.24830694758433935,혼술혼밥
누가,0.24798450480804973,혼술혼밥
이상,0.24624229603186534,혼술혼밥
듯,0.2457751578621592,혼술혼밥
하지마,0.245061456636263,혼술혼밥
행복한,0.24482836634567076,혼술혼밥
않은,0.24481194923405997,혼술혼밥
많지,0.2440246079097361,혼술혼밥
될,0.24354093546747313,혼술혼밥
계속,0.24097063290981735,혼술혼밥
머리,0.23974803940270878,혼술혼밥
설레였나봐,0.2389827778035352,혼술혼밥
모습에,0.2389827778035352,혼술혼밥
사랑했나,0.2389827778035352,혼술혼밥
그때처럼,0.2389827778035352,혼술혼밥
사랑하나,0.2389827778035352,혼술혼밥
와준다면,0.2389827778035352,혼술혼밥
돌아오면,0.2389827778035352,혼술혼밥
가겠지,0.23735308113961065,혼술혼밥
마쳤어,0.23735308113961065,혼술혼밥
느낌이,0.23735308113961065,혼술혼밥
아니야,0.23368688444501687,혼술혼밥
누구도,0.2333611390319149,혼술혼밥
자리에,0.23328391361069786,혼술혼밥
비우고,0.23308996268504906,혼술혼밥
거라고,0.23291316320635264,혼술혼밥
않게,0.23120453674508062,혼술혼밥
것들이,0.23018635308439916,혼술혼밥
말할,0.22915868261039074,혼술혼밥
잊을,0.2284755956614449,혼술혼밥
모르지만,0.2284755956614449,혼술혼밥
없지만,0.2284755956614449,혼술혼밥
사랑하기,0.2284755956614449,혼술혼밥
후회할지도,0.2284755956614449,혼술혼밥
상처만,0.22750260056171986,혼술혼밥
거라,0.22669655628759838,혼술혼밥
아님,0.22663475932966837,혼술혼밥
어디서,0.22651548785856854,혼술혼밥
아름다워져,0.22651548785856854,혼술혼밥
빠져드는,0.22651548785856854,혼술혼밥
중,0.22651548785856854,혼술혼밥
약속,0.2260640616715706,혼술혼밥
안돼,0.22555928189935925,혼술혼밥
속,0.22492771651108165,혼술혼밥
기억해,0.22451876406798843,혼술혼밥
아무,0.2237901248351581,혼술혼밥
따라가고,0.2232202114560559,혼술혼밥
마음을,0.22293990237198097,혼술혼밥
있다면,0.2228540863283031,혼술혼밥
말이,0.22210290648349584,혼술혼밥
귀가,0.22146101693725057,혼술혼밥
것처럼,0.2201096279692169,혼술혼밥
답해주고파,0.21945952020163811,혼술혼밥
의문에,0.21945952020163811,혼술혼밥
오늘이,0.21877501812249478,혼술혼밥
미쳤나봐,0.21810395145849254,혼술혼밥
많아,0.21795064169644007,혼술혼밥
밤밤,0.21794593048248131,혼술혼밥
몇시냐곤,0.21794593048248131,혼술혼밥
늦은,0.21794593048248131,혼술혼밥
외로운,0.2173460523187412,혼술혼밥
늘,0.21612712159079717,혼술혼밥
물으면,0.21513589608039912,혼술혼밥
뭐요하고,0.21513589608039912,혼술혼밥
대답하죠,0.21513589608039912,혼술혼밥
그들이,0.21513589608039912,혼술혼밥
일하죠,0.21513589608039912,혼술혼밥
그곳,0.21513589608039912,혼술혼밥
개똥아,0.21513589608039912,혼술혼밥
거리를,0.21513589608039912,혼술혼밥
욘욘슨,0.21513589608039912,혼술혼밥
걷다가,0.21513589608039912,혼술혼밥
이름이,0.21513589608039912,혼술혼밥
재제소에서,0.21513589608039912,혼술혼밥
일하고,0.21513589608039912,혼술혼밥
위스콘신에서,0.21513589608039912,혼술혼밥
아무도,0.2140134924534396,혼술혼밥
가고,0.2132929312516469,혼술혼밥
맘을,0.2131236359603605,혼술혼밥
아무렇지,0.2127948379477331,혼술혼밥
숨을,0.21127184554332007,혼술혼밥
선한,0.20905915944525244,혼술혼밥
자고나면,0.20905915944525244,혼술혼밥
돌아올꺼야,0.20905915944525244,혼술혼밥
기다리잖아,0.20905915944525244,혼술혼밥
여자인,0.20905915944525244,혼술혼밥
가는,0.2090163411810242,혼술혼밥
쉽게,0.20642560085466533,혼술혼밥
외로이,0.20504191367153762,혼술혼밥
되뇌였었지,0.2036572363552894,혼술혼밥
달래고,0.2036572363552894,혼술혼밥
마지막까지도,0.2036572363552894,혼술혼밥
마음으로도,0.2036572363552894,혼술혼밥
오면서,0.2036572363552894,혼술혼밥
혼자서,0.2036572363552894,혼술혼밥
있어도,0.2036572363552894,혼술혼밥
야윈,0.2036572363552894,혼술혼밥
같이,0.2033482541900632,혼술혼밥
돌아와,0.20316013314149328,혼술혼밥
몰래,0.20316013314149328,혼술혼밥
괜찮나요,0.2030196949647161,혼술혼밥
취할수록,0.2030196949647161,혼술혼밥
지내나요,0.2030196949647161,혼술혼밥
떠오르는,0.2030196949647161,혼술혼밥
또렷하게,0.2030196949647161,혼술혼밥
기억,0.2030196949647161,혼술혼밥
사랑했던,0.20240103012677207,혼술혼밥
듯한,0.19964289979552158,혼술혼밥
유난히,0.1994381594240598,혼술혼밥
일이,0.19862409967053493,혼술혼밥
혼자만,0.19833061808156446,혼술혼밥
낯선,0.19833061808156446,혼술혼밥
고작,0.19833061808156446,혼술혼밥
눈물인데,0.19833061808156446,혼술혼밥
얼굴로,0.19833061808156446,혼술혼밥
멈추지,0.19833061808156446,혼술혼밥
있던,0.19784307485612967,혼술혼밥
흔들리지,0.19712325377845807,혼술혼밥
너뿐이야,0.19712325377845807,혼술혼밥
함께라면,0.19712325377845807,혼술혼밥
지금처럼만,0.19712325377845807,혼술혼밥
말뿐이네,0.1964542166305386,혼술혼밥
사이,0.1958664920319806,혼술혼밥
봄의,0.19517851247808565,혼술혼밥
그래도,0.19517851247808565,혼술혼밥
죽어가는,0.19517851247808565,혼술혼밥
죽은,0.19517851247808565,혼술혼밥
수업,0.19517851247808565,혼술혼밥
뒹굴고,0.19517851247808565,혼술혼밥
표정들,0.19517851247808565,혼술혼밥
약속이,0.19517851247808565,혼술혼밥
꽃잎은,0.19517851247808565,혼술혼밥
바닥에,0.19517851247808565,혼술혼밥
서러웠어,0.19517851247808565,혼술혼밥
잠,0.19331676417828564,혼술혼밥
사람,0.1929888297127148,혼술혼밥
참,0.19275583306643146,혼술혼밥
외로움때문에,0.19245008972987526,혼술혼밥
손을,0.19157757783778898,혼술혼밥
신을,0.19025795270868598,혼술혼밥
계시,0.19025795270868598,혼술혼밥
속의,0.19025795270868598,혼술혼밥
수밖에,0.18984183950220268,혼술혼밥
위에,0.1893432723296702,혼술혼밥
모습이,0.18898700728222387,혼술혼밥
갈까,0.18876290654880712,혼술혼밥
어디로,0.18876290654880712,혼술혼밥
절대,0.1885546897836198,혼술혼밥
점점,0.18849718302785545,혼술혼밥
있지만,0.188493043123362,혼술혼밥
제발,0.18838256607546217,혼술혼밥
사랑하지,0.18769722392811689,혼술혼밥
바람이,0.1868770480353604,혼술혼밥
생각나,0.18631070216001827,혼술혼밥
살아가,0.18582830952091375,혼술혼밥
억지로,0.18547280495008886,혼술혼밥
시니컬한,0.18547280495008886,혼술혼밥
목선,0.18547280495008886,혼술혼밥
웃지,0.18547280495008886,혼술혼밥
밝게,0.18547280495008886,혼술혼밥
장미꽃,0.18547280495008886,혼술혼밥
그리,0.1851445076772418,혼술혼밥
안고싶은,0.18455007123363035,혼술혼밥
보고싶은,0.18455007123363035,혼술혼밥
엉엉,0.18455007123363035,혼술혼밥
사랑하나봐,0.18455007123363035,혼술혼밥
그리움이,0.18455007123363035,혼술혼밥
울컥,0.18455007123363035,혼술혼밥
펑펑,0.18455007123363035,혼술혼밥
차올라,0.18455007123363035,혼술혼밥
맞는,0.18301147945896779,혼술혼밥
훨씬,0.18301147945896779,혼술혼밥
조금,0.18301147945896779,혼술혼밥
발짝,0.18301147945896779,혼술혼밥
들어,0.18301147945896779,혼술혼밥
이게,0.18301147945896779,혼술혼밥
번쯤,0.18301147945896779,혼술혼밥
헤어진,0.1827047876963765,혼술혼밥
빠진,0.1820417481478886,혼술혼밥
번호는,0.18196184131918663,혼술혼밥
전화할까봐,0.18196184131918663,혼술혼밥
곳도,0.18196184131918663,혼술혼밥
괜찮은,0.18196184131918663,혼술혼밥
찾아올까봐,0.18196184131918663,혼술혼밥
척해도,0.18196184131918663,혼술혼밥
척해봐도,0.18196184131918663,혼술혼밥
그대로야,0.18196184131918663,혼술혼밥
바꾸지,0.18196184131918663,혼술혼밥
올까봐,0.18196184131918663,혼술혼밥
심장은,0.18196184131918663,혼술혼밥
그대여,0.18172885518048812,혼술혼밥
알았는데,0.18120435193934745,혼술혼밥
더럽게,0.18088809847623283,혼술혼밥
것은,0.18088809847623283,혼술혼밥
살아갈,0.18088809847623283,혼술혼밥
그렇다고,0.18088809847623283,혼술혼밥
없지,0.18088809847623283,혼술혼밥
남은건,0.18088809847623283,혼술혼밥
큰소리로,0.18088809847623283,혼술혼밥
나그네야,0.18088809847623283,혼술혼밥
허망한,0.18088809847623283,혼술혼밥
소리쳐,0.18088809847623283,혼술혼밥
걸어야,0.18088809847623283,혼술혼밥
나보다,0.1803826120197656,혼술혼밥
가진,0.17910275068832848,혼술혼밥
나와,0.1783058307005495,혼술혼밥
해봐,0.178014810854708,혼술혼밥
이상은,0.178014810854708,혼술혼밥
끝이란,0.178014810854708,혼술혼밥
식이야,0.178014810854708,혼술혼밥
느껴져,0.178014810854708,혼술혼밥
버리고,0.17793428817229126,혼술혼밥
말도,0.1775109989035085,혼술혼밥
풀린,0.17713518459785768,혼술혼밥
싶은데,0.17648332956462756,혼술혼밥
봐도,0.17626860917851364,혼술혼밥
아프게,0.17591346777508476,혼술혼밥
느껴지는,0.17506427243617156,혼술혼밥
잡아줘,0.17349024027196383,혼술혼밥
곳으로,0.17349024027196383,혼술혼밥
문득,0.17324427891570898,혼술혼밥
바쁜,0.17289366544830206,혼술혼밥
쉴,0.17289366544830206,혼술혼밥
돌아갈,0.17289366544830206,혼술혼밥
보며,0.17107584194857797,혼술혼밥
애써,0.17085122785750975,혼술혼밥
나라서,0.1707089512634518,혼술혼밥
노래를,0.17002318128931482,혼술혼밥
않을,0.16902015516124302,혼술혼밥
믿어,0.16874444261552424,혼술혼밥
사랑한,0.1685727878832247,혼술혼밥
세월아,0.16818261281842464,혼술혼밥
살던,0.16818261281842464,혼술혼밥
네월아,0.16818261281842464,혼술혼밥
것이,0.16739162227032928,혼술혼밥
말아줘,0.16703766607571685,혼술혼밥
우연히,0.16557948998690056,혼술혼밥
만나면,0.16557948998690056,혼술혼밥
멀어져,0.16490129443157187,혼술혼밥
적시던,0.1645946401512286,혼술혼밥
적시는,0.1645946401512286,혼술혼밥
쌓이는,0.1645946401512286,혼술혼밥
쌓이던,0.1645946401512286,혼술혼밥
버스를,0.163776266888023,혼술혼밥
버스는,0.163776266888023,혼술혼밥
정류장,0.163776266888023,혼술혼밥
아침에,0.163776266888023,혼술혼밥
지나버린,0.163776266888023,혼술혼밥
아플테니까,0.163776266888023,혼술혼밥
않는걸,0.163776266888023,혼술혼밥
그랬지,0.163776266888023,혼술혼밥
없는거라고,0.163776266888023,혼술혼밥
잡히지,0.163776266888023,혼술혼밥
생각만하면,0.163776266888023,혼술혼밥
하늘을,0.163776266888023,혼술혼밥
마음만,0.163776266888023,혼술혼밥
이맘때쯤엔,0.163776266888023,혼술혼밥
길어진,0.163776266888023,혼술혼밥
혼자만인,0.163776266888023,혼술혼밥
라며,0.163776266888023,혼술혼밥
작년,0.163776266888023,혼술혼밥
어두운,0.163776266888023,혼술혼밥
함께였었는데,0.163776266888023,혼술혼밥
되돌릴,0.163776266888023,혼술혼밥
넘겨,0.163776266888023,혼술혼밥
바라는,0.16345944786186098,혼술혼밥
이상하게,0.16345944786186098,혼술혼밥
생각하지마,0.16345944786186098,혼술혼밥
오해하진,0.16345944786186098,혼술혼밥
잊은,0.16278655190240543,혼술혼밥
것도,0.16268112707309146,혼술혼밥
입에,0.16253889783058031,혼술혼밥
해결할,0.16253889783058031,혼술혼밥
싫어서는,0.16253889783058031,혼술혼밥
심각한,0.16253889783058031,혼술혼밥
심한,0.16253889783058031,혼술혼밥
담아,0.16253889783058031,혼술혼밥
상황은,0.16253889783058031,혼술혼밥
말하면,0.16005179104475006,혼술혼밥
빼곡히,0.16005179104475006,혼술혼밥
그걸,0.16005179104475006,혼술혼밥
채우던,0.16005179104475006,혼술혼밥
끝이니,0.16005179104475006,혼술혼밥
목숨,0.16005179104475006,혼술혼밥
남아서,0.16005179104475006,혼술혼밥
너였는데,0.16005179104475006,혼술혼밥
살란,0.16005179104475006,혼술혼밥
노력한다고,0.16005179104475006,혼술혼밥
헤어지는,0.16005179104475006,혼술혼밥
미안하다,0.16005179104475006,혼술혼밥
보낼,0.16005179104475006,혼술혼밥
못해도,0.16004294489681326,혼술혼밥
나타나,0.15932185186902345,혼술혼밥
지,0.15858447376671636,혼술혼밥
술잔은,0.15790401884658195,혼술혼밥
두잔,0.15790401884658195,혼술혼밥
순간은,0.15790401884658195,혼술혼밥
술잔을,0.15790401884658195,혼술혼밥
이거,0.15790401884658195,혼술혼밥
나눈,0.15790401884658195,혼술혼밥
집에,0.15790401884658195,혼술혼밥
사귀는,0.15790401884658195,혼술혼밥
싫다,0.15790401884658195,혼술혼밥
가기,0.15790401884658195,혼술혼밥
있으면,0.15790401884658195,혼술혼밥
마시면,0.15790401884658195,혼술혼밥
생각을,0.15790401884658195,혼술혼밥
술잔에,0.15790401884658195,혼술혼밥
환해질까,0.15702643507099012,혼술혼밥
어디에,0.15702643507099012,혼술혼밥
잊고,0.15681065932512,혼술혼밥
틈,0.15675265847009404,혼술혼밥
불어오는,0.15611681065495026,혼술혼밥
고개,0.15587329997531058,혼술혼밥
있다는,0.15587329997531058,혼술혼밥
돌리면서,0.15587329997531058,혼술혼밥
느끼고,0.1531715849482042,혼술혼밥
근데,0.15291423717292313,혼술혼밥
슬픔,0.1523170637742966,혼술혼밥
지워야만,0.1523170637742966,혼술혼밥
품에,0.15200182976009946,혼술혼밥
싶은,0.15167711744603546,혼술혼밥
해요,0.15070937444771373,혼술혼밥
있건,0.15070937444771373,혼술혼밥
우리만의,0.15070937444771373,혼술혼밥
되어,0.15070937444771373,혼술혼밥
그래요,0.15070937444771373,혼술혼밥
이를,0.15070937444771373,혼술혼밥
마요,0.15070937444771373,혼술혼밥
나란,0.15070937444771373,혼술혼밥
필요해,0.15070937444771373,혼술혼밥
나이길,0.15070937444771373,혼술혼밥
무엇이,0.15070937444771373,혼술혼밥
사랑해야,0.15070937444771373,혼술혼밥
너만의,0.15070937444771373,혼술혼밥
너만이,0.15070937444771373,혼술혼밥
전에,0.15028593528151848,혼술혼밥
따뜻한,0.1501790529112258,혼술혼밥
차가워진,0.1501790529112258,혼술혼밥
아니면,0.14959198399172066,혼술혼밥
안을,0.14881347430403727,혼술혼밥
다시는,0.14881347430403727,혼술혼밥
흐르던,0.14881347430403727,혼술혼밥
미칠,0.14881347430403727,혼술혼밥
초라해,0.14881347430403727,혼술혼밥
없기에,0.14881347430403727,혼술혼밥
사랑하게,0.14814264178318567,혼술혼밥
보여,0.1476882149964311,혼술혼밥
원래,0.14722013090275177,혼술혼밥
싫어,0.14632104993010833,혼술혼밥
그대로,0.14619898548853222,혼술혼밥
왠지,0.14502301319155814,혼술혼밥
말했지,0.1448125520405528,혼술혼밥
멍하니,0.14451896280540155,혼술혼밥
깊은,0.14444851982289045,혼술혼밥
이건,0.14444851982289045,혼술혼밥
된다면,0.14377662008283082,혼술혼밥
길을,0.14357620164481877,혼술혼밥
생각도,0.14251776016104142,혼술혼밥
생각하지,0.1416054338605493,혼술혼밥
놓게,0.141324629627451,혼술혼밥
나처럼,0.1407887604761923,혼술혼밥
떠올라,0.14075011925098507,혼술혼밥
봤을,0.1405555481584352,혼술혼밥
술에,0.14045309731429945,혼술혼밥
거지,0.14017738476858063,혼술혼밥
헤어질,0.13937277296350162,혼술혼밥
어린가봐,0.13937277296350162,혼술혼밥
이유였을까,0.13937277296350162,혼술혼밥
시간,0.13843371731823959,혼술혼밥
하얀,0.13513091522479062,혼술혼밥
해봐요,0.13512300511669,혼술혼밥
울고,0.13512300511669,혼술혼밥
한발,0.13512300511669,혼술혼밥
옮긴,0.13512300511669,혼술혼밥
해주세요,0.13512300511669,혼술혼밥
걸려,0.13512300511669,혼술혼밥
마지막,0.13456445221462826,혼술혼밥
때가,0.1345460902547397,혼술혼밥
그립다,0.1345460902547397,혼술혼밥
되면,0.13419236207704396,혼술혼밥
긴,0.13371853445515594,혼술혼밥
오늘은,0.13362188306280598,혼술혼밥
필요,0.13362188306280598,혼술혼밥
오기,0.13362188306280598,혼술혼밥
오후,0.13362188306280598,혼술혼밥
온종일,0.13362188306280598,혼술혼밥
완전히,0.13362188306280598,혼술혼밥
흙마저,0.13362188306280598,혼술혼밥
거란,0.13362188306280598,혼술혼밥
오시려나,0.13362188306280598,혼술혼밥
알아낼게요,0.13362188306280598,혼술혼밥
어디도,0.13362188306280598,혼술혼밥
언제쯤엔,0.13362188306280598,혼술혼밥
중에도,0.13141550251897205,혼술혼밥
모든걸,0.13141550251897205,혼술혼밥
안겨,0.13141550251897205,혼술혼밥
느껴지는지,0.13141550251897205,혼술혼밥
가끔은,0.13141550251897205,혼술혼밥
마음이,0.13141550251897205,혼술혼밥
되고,0.13141550251897205,혼술혼밥
미래를,0.13141550251897205,혼술혼밥
곳에,0.13141550251897205,혼술혼밥
들으면,0.13141550251897205,혼술혼밥
않는다면,0.13141550251897205,혼술혼밥
지친,0.13141550251897205,혼술혼밥
힘든,0.13141550251897205,혼술혼밥
텐데,0.13141550251897205,혼술혼밥
빨리,0.13128521361449091,혼술혼밥
몇,0.1305474845710767,혼술혼밥
사랑하고,0.13043045240338802,혼술혼밥
해봐도,0.12885288482954405,혼술혼밥
세상이,0.12747046683690172,혼술혼밥
안할래,0.12609378478425637,혼술혼밥
않았어도,0.12609378478425637,혼술혼밥
거니까,0.12609378478425637,혼술혼밥
할테니,0.12609378478425637,혼술혼밥
오네요,0.12609378478425637,혼술혼밥
보면,0.12575388136099555,혼술혼밥
말하는,0.12557874293073304,혼술혼밥
눈가에,0.12398105855263106,혼술혼밥
시린,0.12364853663339256,혼술혼밥
선,0.12364853663339256,혼술혼밥
불안정한,0.12364853663339256,혼술혼밥
이상해,0.12364853663339256,혼술혼밥
매력이니까,0.12364853663339256,혼술혼밥
그거,0.12364853663339256,혼술혼밥
얼어,0.12364853663339256,혼술혼밥
털어,0.12364853663339256,혼술혼밥
바람,0.12364853663339256,혼술혼밥
매력인,0.12364853663339256,혼술혼밥
온,0.12324387068240145,혼술혼밥
지워,0.12303338082242023,혼술혼밥
하지마요,0.12303338082242023,혼술혼밥
가네요,0.12303338082242023,혼술혼밥
말은,0.1230242099404828,혼술혼밥
알면서,0.12253606416468853,혼술혼밥
찬바람,0.1221067354120735,혼술혼밥
얼마나걸릴까,0.1221067354120735,혼술혼밥
그래아직까지,0.1221067354120735,혼술혼밥
배인,0.1221067354120735,혼술혼밥
낯선냄새풍기는,0.1221067354120735,혼술혼밥
되기까진,0.1221067354120735,혼술혼밥
왜인지,0.1220076529726452,혼술혼밥
돌아가고,0.1220076529726452,혼술혼밥
생각이,0.1220076529726452,혼술혼밥
없네,0.1220076529726452,혼술혼밥
돌아섰을,0.1220076529726452,혼술혼밥
행복할,0.1220076529726452,혼술혼밥
모자란,0.1220076529726452,혼술혼밥
알게,0.12165507943149834,혼술혼밥
나게,0.12086279598589919,혼술혼밥
내겐,0.12025914897460957,혼술혼밥
빠질,0.11989788198841034,혼술혼밥
말하지,0.11932555541128631,혼술혼밥
아니,0.11867654056980532,혼술혼밥
줘,0.11867654056980532,혼술혼밥
감정,0.11867654056980532,혼술혼밥
틀린,0.11867654056980532,혼술혼밥
시간은,0.11867654056980532,혼술혼밥
가는가는데,0.11867654056980532,혼술혼밥
이번만큼은,0.11867654056980532,혼술혼밥
빗나가길,0.11867654056980532,혼술혼밥
생각했던,0.11867654056980532,혼술혼밥
차가워,0.11867654056980532,혼술혼밥
어제와는,0.11867654056980532,혼술혼밥
다를,0.11867654056980532,혼술혼밥
예감이,0.11867654056980532,혼술혼밥
때부터,0.11867654056980532,혼술혼밥
여자들관,0.11867654056980532,혼술혼밥
익숙한,0.11790970281310675,혼술혼밥
이해할,0.11772787103318433,혼술혼밥
사람들은,0.11772787103318433,혼술혼밥
잠깐,0.11761713200465063,혼술혼밥
외롭게,0.11742848327699809,혼술혼밥
멀리,0.11711215876409745,혼술혼밥
몰랐어,0.11637069169231011,혼술혼밥
사랑한다,0.11637069169231011,혼술혼밥
웃을,0.11637069169231011,혼술혼밥
말했던,0.11637069169231011,혼술혼밥
하루에도,0.11637069169231011,혼술혼밥
흘러,0.11637069169231011,혼술혼밥
열두번씩,0.11637069169231011,혼술혼밥
잠에서,0.11608792489007014,혼술혼밥
눈,0.115699078706405,혼술혼밥
아냐,0.11553812659988968,혼술혼밥
시선을,0.1135018916663584,혼술혼밥
후회할지는,0.11345161862442148,혼술혼밥
피부,0.11345161862442148,혼술혼밥
흉터까지,0.11345161862442148,혼술혼밥
확실해,0.11345161862442148,혼술혼밥
해봤을지,0.11345161862442148,혼술혼밥
속으로,0.11157248390441288,혼술혼밥
의문을,0.10972976010081906,혼술혼밥
헤아려보네,0.10972976010081906,혼술혼밥
되뇌어보네,0.10972976010081906,혼술혼밥
빨라,0.10897296524124066,혼술혼밥
술,0.10897296524124066,혼술혼밥
부끄러워,0.10897296524124066,혼술혼밥
베이비,0.10897296524124066,혼술혼밥
마실까,0.10897296524124066,혼술혼밥
알어,0.10897296524124066,혼술혼밥
지나갔지,0.10835926522038689,혼술혼밥
싫어하는,0.10835926522038689,혼술혼밥
싫은,0.10835926522038689,혼술혼밥
경험했던,0.10835926522038689,혼술혼밥
이러기가,0.10835926522038689,혼술혼밥
귀찮아,0.10835926522038689,혼술혼밥
어제같이,0.10835926522038689,혼술혼밥
오래갔지,0.10835926522038689,혼술혼밥
똥먹니,0.10756794804019956,혼술혼밥
똥쌌니,0.10756794804019956,혼술혼밥
볼,0.10582695967028177,혼술혼밥
어리고,0.10484817031388019,혼술혼밥
미소가,0.1045081705905121,혼술혼밥
조급해,0.10377098272028251,혼술혼밥
끝까지,0.10342835086742437,혼술혼밥
필요하다던,0.1018286181776447,혼술혼밥
예감,0.1018286181776447,혼술혼밥
희미한,0.1018286181776447,혼술혼밥
흐려져요,0.10150984748235806,혼술혼밥
어느,0.10150984748235806,혼술혼밥
오늘따라,0.10150984748235806,혼술혼밥
예뻐서,0.10150984748235806,혼술혼밥
않죠,0.10150984748235806,혼술혼밥
울다가,0.10150984748235806,혼술혼밥
어제처럼,0.10150984748235806,혼술혼밥
뭐가,0.10123850611622869,혼술혼밥
돌고,0.10090956769105477,혼술혼밥
저기,0.10090956769105477,혼술혼밥
이제서야,0.09918699562622875,혼술혼밥
옮을까,0.09916530904078223,혼술혼밥
오래된,0.09916530904078223,혼술혼밥
하나쯤,0.09916530904078223,혼술혼밥
외로움조차,0.09916530904078223,혼술혼밥
한데,0.09916530904078223,혼술혼밥
있고,0.09797927052534658,혼술혼밥
피고,0.09758925623904283,혼술혼밥
흩어지는,0.09758925623904283,혼술혼밥
가르침이,0.09758925623904283,혼술혼밥
어둠,0.09512897635434299,혼술혼밥
있지,0.09462025163154786,혼술혼밥
여긴,0.09462025163154786,혼술혼밥
거짓,0.09462025163154786,혼술혼밥
몰라,0.09296174255916534,혼술혼밥
옷장을,0.09098092065959332,혼술혼밥
어디부터,0.09098092065959332,혼술혼밥
오직,0.09098092065959332,혼술혼밥
언제라도,0.09098092065959332,혼술혼밥
가득한데,0.09098092065959332,혼술혼밥
않았다면,0.09098092065959332,혼술혼밥
오면,0.09098092065959332,혼술혼밥
않았는데,0.09098092065959332,혼술혼밥
흘리며,0.09044404923811641,혼술혼밥
어딘가에,0.09044404923811641,혼술혼밥
않지,0.09044404923811641,혼술혼밥
용기를,0.09044404923811641,혼술혼밥
않는건,0.09044404923811641,혼술혼밥
보다,0.0898889497957665,혼술혼밥
아름다워,0.08947233427489469,혼술혼밥
미래,0.0892633589950582,혼술혼밥
되는,0.0892633589950582,혼술혼밥
모를,0.0887351464046651,혼술혼밥
기억이,0.0887351464046651,혼술혼밥
외치는,0.08856759229892884,혼술혼밥
외침은,0.08856759229892884,혼술혼밥
약국에,0.08856759229892884,혼술혼밥
약들의,0.08856759229892884,혼술혼밥
평소,0.08723860175833323,혼술혼밥
마냥,0.08503676284055794,혼술혼밥
땐,0.08287914703207988,혼술혼밥
걸어도,0.0818881334440115,혼술혼밥
